5 Minutes,Flow (Veh/5 Minutes),Speed (mph),# Lane Points,% Observed
2016-05-09 08:05:00,485,39.4,4,100
2016-05-09 08:10:00,501,40.3,4,100
2016-05-09 08:15:00,511,45.0,4,100
2016-05-09 08:20:00,493,49.7,4,100
2016-05-09 08:25:00,472,50.5,4,100
2016-05-09 08:30:00,525,49.0,4,100
2016-05-09 08:35:00,519,42.2,4,100
2016-05-09 08:40:00,497,40.3,4,100
2016-05-09 08:45:00,460,36.2,4,100
2016-05-09 08:50:00,453,34.3,4,100
2016-05-09 08:55:00,481,33.5,4,100
2016-05-09 09:00:00,496,38.9,4,100
2016-05-09 09:05:00,441,50.9,4,100
2016-05-09 09:10:00,448,57.3,4,100
2016-05-09 09:15:00,397,60.7,4,100
2016-05-09 09:20:00,407,63.4,4,100
2016-05-09 09:25:00,399,64.0,4,100
2016-05-09 09:30:00,381,65.5,4,100
2016-05-09 09:35:00,428,66.1,4,100
2016-05-09 09:40:00,385,66.0,4,100
2016-05-09 09:45:00,372,66.8,4,100
2016-05-09 09:50:00,315,67.5,4,100
2016-05-09 09:55:00,290,68.2,4,100
2016-05-09 10:00:00,268,68.2,4,100
2016-05-09 10:05:00,251,68.6,4,100
2016-05-09 10:10:00,259,68.6,4,100
2016-05-09 10:15:00,267,68.8,4,100
2016-05-09 10:20:00,249,69.5,4,100
2016-05-09 10:25:00,222,69.3,4,100
2016-05-09 10:30:00,250,69.2,4,100
2016-05-09 10:35:00,204,69.5,4,100
2016-05-09 10:40:00,223,69.6,4,100
2016-05-09 10:45:00,229,69.1,4,100
2016-05-09 10:50:00,219,69.0,4,100
2016-05-09 10:55:00,203,68.8,4,100
2016-05-09 11:00:00,180,69.0,4,100
2016-05-09 11:05:00,184,69.9,4,100
2016-05-09 11:10:00,174,68.6,4,100
2016-05-09 11:15:00,153,69.7,4,100
2016-05-09 11:20:00,160,68.9,4,100
2016-05-09 11:25:00,182,68.9,4,100
2016-05-09 11:30:00,186,69.9,4,100
2016-05-09 11:35:00,162,69.9,4,100
2016-05-09 11:40:00,188,69.9,4,100
2016-05-09 11:45:00,181,69.6,4,100
2016-05-09 11:50:00,232,69.0,4,100
2016-05-09 11:55:00,192,70.0,4,100
2016-05-09 12:00:00,142,70.2,4,100
2016-05-09 12:05:00,166,69.4,4,100
2016-05-09 12:10:00,152,69.9,4,100
2016-05-09 12:15:00,198,70.2,4,100
2016-05-09 12:20:00,173,68.9,4,100
2016-05-09 12:25:00,176,69.8,4,100
2016-05-09 12:30:00,176,70.0,4,100
2016-05-09 12:35:00,182,69.9,4,100
2016-05-09 12:40:00,163,69.4,4,100
2016-05-09 12:45:00,175,70.4,4,100
2016-05-09 12:50:00,206,68.9,4,100
2016-05-09 12:55:00,167,70.3,4,100
2016-05-09 13:00:00,140,69.9,4,100
2016-05-09 13:05:00,161,69.8,4,100
2016-05-09 13:10:00,167,69.2,4,100
2016-05-09 13:15:00,189,69.0,4,100
2016-05-09 13:20:00,168,70.6,4,100
2016-05-09 13:25:00,173,70.6,4,100
2016-05-09 13:30:00,179,70.1,4,100
2016-05-09 13:35:00,185,69.8,4,100
2016-05-09 13:40:00,188,69.6,4,100
2016-05-09 13:45:00,168,70.1,4,100
2016-05-09 13:50:00,175,69.4,4,100
2016-05-09 13:55:00,156,68.9,4,100
2016-05-09 14:00:00,164,69.5,4,100
2016-05-09 14:05:00,169,69.1,4,100
2016-05-09 14:10:00,197,68.9,4,100
2016-05-09 14:15:00,181,70.2,4,100
2016-05-09 14:20:00,223,69.8,4,100
2016-05-09 14:25:00,198,69.7,4,100
2016-05-09 14:30:00,204,69.6,4,100
2016-05-09 14:35:00,171,70.0,4,100
2016-05-09 14:40:00,195,70.0,4,100
2016-05-09 14:45:00,205,69.6,4,100
2016-05-09 14:50:00,211,69.5,4,100
2016-05-09 14:55:00,213,68.9,4,100
2016-05-09 15:00:00,234,70.0,4,100
2016-05-09 15:05:00,232,69.3,4,100
2016-05-09 15:10:00,228,69.6,4,100
2016-05-09 15:15:00,231,68.8,4,100
2016-05-09 15:20:00,238,67.9,4,100
2016-05-09 15:25:00,238,67.4,4,100
2016-05-09 15:30:00,210,67.7,4,100
2016-05-09 15:35:00,239,68.2,4,100
2016-05-09 15:40:00,259,68.7,4,100
2016-05-09 15:45:00,259,68.7,4,100
2016-05-09 15:50:00,316,68.9,4,100
2016-05-09 15:55:00,261,68.8,4,100
2016-05-09 16:00:00,257,69.1,4,100
2016-05-09 16:05:00,265,68.3,4,100
2016-05-09 16:10:00,233,67.6,4,100
2016-05-09 16:15:00,249,69.1,4,100
2016-05-09 16:20:00,298,69.1,4,100
2016-05-09 16:25:00,284,69.1,4,100
2016-05-09 16:30:00,312,68.4,4,100
2016-05-09 16:35:00,293,68.7,4,100
2016-05-09 16:40:00,261,68.9,4,100
2016-05-09 16:45:00,327,69.6,4,100
2016-05-09 16:50:00,271,69.6,4,100
2016-05-09 16:55:00,318,70.0,4,100
2016-05-09 17:00:00,301,69.5,4,100
2016-05-09 17:05:00,278,69.6,4,100
2016-05-09 17:10:00,278,69.2,4,100
2016-05-09 17:15:00,367,67.8,4,100
2016-05-09 17:20:00,424,63.6,4,100
2016-05-09 17:25:00,448,60.8,4,100
2016-05-09 17:30:00,415,61.2,4,100
2016-05-09 17:35:00,398,61.6,4,100
2016-05-09 17:40:00,401,61.2,4,100
2016-05-09 17:45:00,395,57.1,4,100
2016-05-09 17:50:00,415,44.0,4,100
2016-05-09 17:55:00,342,45.1,4,100
2016-05-09 18:00:00,367,54.1,4,100
2016-05-09 18:05:00,383,58.7,4,100
2016-05-09 18:10:00,338,63.3,4,100
2016-05-09 18:15:00,370,63.4,4,100
2016-05-09 18:20:00,371,63.6,4,100
2016-05-09 18:25:00,336,64.3,4,100
2016-05-09 18:30:00,322,64.0,4,100
2016-05-09 18:35:00,326,64.1,4,100
2016-05-09 18:40:00,283,65.9,4,100
2016-05-09 18:45:00,290,64.8,4,100
2016-05-09 18:50:00,262,65.5,4,100
2016-05-09 18:55:00,243,65.7,4,100
2016-05-09 19:00:00,202,68.4,4,100
2016-05-09 19:05:00,215,68.3,4,100
2016-05-09 19:10:00,187,69.7,4,100
2016-05-09 19:15:00,195,69.6,4,100
2016-05-09 19:20:00,174,70.6,4,100
2016-05-09 19:25:00,151,69.0,4,100
2016-05-09 19:30:00,124,70.5,4,100
2016-05-09 19:35:00,153,70.5,4,100
2016-05-09 19:40:00,145,70.7,4,100
2016-05-09 19:45:00,122,69.5,4,100
2016-05-09 19:50:00,129,69.3,4,100
2016-05-09 19:55:00,96,69.0,4,100
2016-05-09 20:00:00,141,69.7,4,100
2016-05-09 20:05:00,115,69.0,4,100
2016-05-09 20:10:00,98,70.5,4,100
2016-05-09 20:15:00,112,69.7,4,100
2016-05-09 20:20:00,106,69.8,4,100
2016-05-09 20:25:00,90,68.6,4,100
2016-05-09 20:30:00,86,68.9,4,100
2016-05-09 20:35:00,70,69.2,4,100
2016-05-09 20:40:00,87,69.1,4,100
2016-05-09 20:45:00,85,69.4,4,100
2016-05-09 20:50:00,74,69.5,4,100
2016-05-09 20:55:00,72,69.4,4,100
2016-05-09 21:00:00,75,69.6,4,100
2016-05-09 21:05:00,81,69.2,4,100
2016-05-09 21:10:00,89,69.4,4,100
2016-05-09 21:15:00,74,70.0,4,100
2016-05-09 21:20:00,83,69.9,4,100
2016-05-09 21:25:00,65,69.4,4,100
2016-05-09 21:30:00,73,68.9,4,100
2016-05-09 21:35:00,67,69.1,4,100
2016-05-09 21:40:00,57,68.1,4,100
2016-05-09 21:45:00,60,68.8,4,100
2016-05-09 21:50:00,71,70.2,4,100
2016-05-09 21:55:00,65,69.2,4,100
2016-05-09 22:00:00,58,69.2,4,100
2016-05-09 22:05:00,71,71.7,4,100
2016-05-09 22:10:00,64,70.0,4,100
2016-05-09 22:15:00,62,70.2,4,100
2016-05-09 22:20:00,50,68.7,4,100
2016-05-09 22:25:00,46,69.2,4,100
2016-05-09 22:30:00,39,70.6,4,100
2016-05-09 22:35:00,38,68.7,4,100
2016-05-09 22:40:00,42,70.9,4,100
2016-05-09 22:45:00,38,70.1,4,100
2016-05-09 22:50:00,44,67.7,4,100
2016-05-09 22:55:00,50,68.8,4,100
2016-05-09 23:00:00,31,70.0,4,100
2016-05-09 23:05:00,29,69.8,4,100
2016-05-09 23:10:00,27,68.8,4,100
2016-05-09 23:15:00,24,68.5,4,100
2016-05-09 23:20:00,29,68.9,4,100
2016-05-09 23:25:00,20,68.8,4,100
2016-05-09 23:30:00,31,69.1,4,100
2016-05-09 23:35:00,21,70.9,4,100
2016-05-09 23:40:00,17,68.5,4,100
2016-05-09 23:45:00,22,67.6,4,100
2016-05-09 23:50:00,17,70.4,4,100
2016-05-09 23:55:00,6,69.0,4,100
2016-05-10 00:00:00,27,68.4,4,100
2016-05-10 00:05:00,14,71.1,4,100
2016-05-10 00:10:00,13,68.9,4,100
2016-05-10 00:15:00,12,70.1,4,100
2016-05-10 00:20:00,10,69.7,4,100
2016-05-10 00:25:00,17,72.4,4,100
2016-05-10 00:30:00,15,68.1,4,100
2016-05-10 00:35:00,8,68.3,4,100
2016-05-10 00:40:00,8,66.5,4,100
2016-05-10 00:45:00,13,67.9,4,100
2016-05-10 00:50:00,7,68.4,4,100
2016-05-10 00:55:00,3,68.4,4,100
2016-05-10 01:00:00,9,67.7,4,100
2016-05-10 01:05:00,6,66.6,4,100
2016-05-10 01:10:00,4,66.0,4,100
2016-05-10 01:15:00,5,73.8,4,100
2016-05-10 01:20:00,10,68.0,4,100
2016-05-10 01:25:00,10,67.7,4,100
2016-05-10 01:30:00,2,67.3,4,100
2016-05-10 01:35:00,5,69.2,4,100
2016-05-10 01:40:00,10,70.4,4,100
2016-05-10 01:45:00,13,72.9,4,100
2016-05-10 01:50:00,7,74.9,4,100
2016-05-10 01:55:00,8,67.5,4,100
2016-05-10 02:00:00,5,68.2,4,100
2016-05-10 02:05:00,2,71.1,4,100
2016-05-10 02:10:00,5,67.9,4,100
2016-05-10 02:15:00,5,71.7,4,100
2016-05-10 02:20:00,5,66.0,4,100
2016-05-10 02:25:00,4,66.7,4,100
2016-05-10 02:30:00,4,69.6,4,100
2016-05-10 02:35:00,5,68.3,4,100
2016-05-10 02:40:00,2,69.2,4,100
2016-05-10 02:45:00,4,69.2,4,100
2016-05-10 02:50:00,3,62.8,4,100
2016-05-10 02:55:00,3,70.2,4,100
2016-05-10 03:00:00,7,65.3,4,100
2016-05-10 03:05:00,9,71.9,4,100
2016-05-10 03:10:00,0,68.8,4,100
2016-05-10 03:15:00,8,72.1,4,100
2016-05-10 03:20:00,8,66.6,4,100
2016-05-10 03:25:00,9,70.3,4,100
2016-05-10 03:30:00,5,66.4,4,100
2016-05-10 03:35:00,6,66.2,4,100
2016-05-10 03:40:00,16,67.4,4,100
2016-05-10 03:45:00,11,67.1,4,100
2016-05-10 03:50:00,16,68.6,4,100
2016-05-10 03:55:00,11,69.7,4,100
2016-05-10 04:00:00,9,67.3,4,100
2016-05-10 04:05:00,14,66.6,4,100
2016-05-10 04:10:00,11,69.7,4,100
2016-05-10 04:15:00,20,69.0,4,100
2016-05-10 04:20:00,17,68.7,4,100
2016-05-10 04:25:00,23,69.2,4,100
2016-05-10 04:30:00,21,69.1,4,100
2016-05-10 04:35:00,19,69.5,4,100
2016-05-10 04:40:00,34,69.1,4,100
2016-05-10 04:45:00,49,69.2,4,100
2016-05-10 04:50:00,34,69.3,4,100
2016-05-10 04:55:00,36,70.0,4,100
2016-05-10 05:00:00,45,70.0,4,100
2016-05-10 05:05:00,49,68.2,4,100
2016-05-10 05:10:00,52,70.3,4,100
2016-05-10 05:15:00,62,70.2,4,100
2016-05-10 05:20:00,82,69.6,4,100
2016-05-10 05:25:00,101,69.1,4,100
2016-05-10 05:30:00,132,68.1,4,100
2016-05-10 05:35:00,138,68.8,4,100
2016-05-10 05:40:00,190,69.4,4,100
2016-05-10 05:45:00,156,69.6,4,100
2016-05-10 05:50:00,181,69.9,4,100
2016-05-10 05:55:00,184,70.2,4,100
2016-05-10 06:00:00,164,69.3,4,100
2016-05-10 06:05:00,211,69.4,4,100
2016-05-10 06:10:00,226,69.0,4,100
2016-05-10 06:15:00,272,70.1,4,100
2016-05-10 06:20:00,283,69.6,4,100
2016-05-10 06:25:00,344,70.1,4,100
2016-05-10 06:30:00,334,69.1,4,100
2016-05-10 06:35:00,426,68.5,4,100
2016-05-10 06:40:00,371,69.0,4,100
2016-05-10 06:45:00,377,68.5,4,100
2016-05-10 06:50:00,411,67.4,4,100
2016-05-10 06:55:00,400,64.7,4,100
2016-05-10 07:00:00,426,62.6,4,100
2016-05-10 07:05:00,449,62.1,4,100
2016-05-10 07:10:00,492,60.9,4,100
2016-05-10 07:15:00,484,59.6,4,100
2016-05-10 07:20:00,556,53.0,4,100
2016-05-10 07:25:00,511,46.4,4,100
2016-05-10 07:30:00,508,43.6,4,100
2016-05-10 07:35:00,556,42.6,4,100
2016-05-10 07:40:00,460,35.1,4,100
2016-05-10 07:45:00,514,33.2,4,100
2016-05-10 07:50:00,509,31.7,4,100
2016-05-10 07:55:00,504,30.3,4,100
2016-05-10 08:00:00,467,30.4,4,100
2016-05-10 08:05:00,475,31.3,4,100
2016-05-10 08:10:00,521,32.7,4,100
2016-05-10 08:15:00,532,33.3,4,100
2016-05-10 08:20:00,536,34.9,4,100
2016-05-10 08:25:00,500,32.5,4,100
2016-05-10 08:30:00,477,30.8,4,100
2016-05-10 08:35:00,491,31.5,4,100
2016-05-10 08:40:00,483,33.6,4,100
2016-05-10 08:45:00,495,37.5,4,100
2016-05-10 08:50:00,450,45.5,4,100
2016-05-10 08:55:00,451,45.7,4,100
2016-05-10 09:00:00,405,54.3,4,100
2016-05-10 09:05:00,338,60.0,4,100
2016-05-10 09:10:00,441,61.9,4,100
2016-05-10 09:15:00,380,63.7,4,100
2016-05-10 09:20:00,420,64.0,4,100
2016-05-10 09:25:00,418,64.1,4,100
2016-05-10 09:30:00,423,64.3,4,100
2016-05-10 09:35:00,401,64.5,4,100
2016-05-10 09:40:00,420,63.9,4,100
2016-05-10 09:45:00,387,64.0,4,100
2016-05-10 09:50:00,425,64.1,4,100
2016-05-10 09:55:00,361,64.0,4,100
2016-05-10 10:00:00,369,64.5,4,100
2016-05-10 10:05:00,367,64.1,4,100
2016-05-10 10:10:00,371,64.6,4,100
2016-05-10 10:15:00,298,65.4,4,100
2016-05-10 10:20:00,316,65.5,4,100
2016-05-10 10:25:00,296,65.9,4,100
2016-05-10 10:30:00,258,67.8,4,100
2016-05-10 10:35:00,250,68.6,4,100
2016-05-10 10:40:00,254,68.5,4,100
2016-05-10 10:45:00,243,68.9,4,100
2016-05-10 10:50:00,263,68.4,4,100
2016-05-10 10:55:00,194,69.2,4,100
2016-05-10 11:00:00,222,67.8,4,100
2016-05-10 11:05:00,210,68.5,4,100
2016-05-10 11:10:00,195,68.4,4,100
2016-05-10 11:15:00,166,69.4,4,100
2016-05-10 11:20:00,167,69.2,4,100
2016-05-10 11:25:00,213,69.7,4,100
2016-05-10 11:30:00,179,69.1,4,100
2016-05-10 11:35:00,213,70.2,4,100
2016-05-10 11:40:00,187,70.0,4,100
2016-05-10 11:45:00,190,71.2,4,100
2016-05-10 11:50:00,207,70.4,4,100
2016-05-10 11:55:00,169,70.6,4,100
2016-05-10 12:00:00,164,69.7,4,100
2016-05-10 12:05:00,165,69.3,4,100
2016-05-10 12:10:00,157,69.4,4,100
2016-05-10 12:15:00,188,69.5,4,100
2016-05-10 12:20:00,170,70.0,4,100
2016-05-10 12:25:00,185,69.1,4,100
2016-05-10 12:30:00,195,69.6,4,100
2016-05-10 12:35:00,184,69.7,4,100
2016-05-10 12:40:00,167,69.6,4,100
2016-05-10 12:45:00,170,69.9,4,100
2016-05-10 12:50:00,189,69.9,4,100
2016-05-10 12:55:00,153,71.1,4,100
2016-05-10 13:00:00,174,69.9,4,100
2016-05-10 13:05:00,171,69.5,4,100
2016-05-10 13:10:00,167,70.1,4,100
2016-05-10 13:15:00,193,68.1,4,100
2016-05-10 13:20:00,148,69.1,4,100
2016-05-10 13:25:00,176,68.8,4,100
2016-05-10 13:30:00,206,69.7,4,100
2016-05-10 13:35:00,179,71.4,4,100
2016-05-10 13:40:00,193,68.6,4,100
2016-05-10 13:45:00,188,69.2,4,100
2016-05-10 13:50:00,152,69.5,4,100
2016-05-10 13:55:00,221,69.0,4,100
2016-05-10 14:00:00,174,69.4,4,100
2016-05-10 14:05:00,200,68.7,4,100
2016-05-10 14:10:00,213,68.2,4,100
2016-05-10 14:15:00,216,67.9,4,100
2016-05-10 14:20:00,227,69.5,4,100
2016-05-10 14:25:00,229,70.1,4,100
2016-05-10 14:30:00,209,69.2,4,100
2016-05-10 14:35:00,218,69.8,4,100
2016-05-10 14:40:00,241,69.3,4,100
2016-05-10 14:45:00,247,69.2,4,100
2016-05-10 14:50:00,222,68.8,4,100
2016-05-10 14:55:00,231,70.1,4,100
2016-05-10 15:00:00,224,69.3,4,100
2016-05-10 15:05:00,235,69.7,4,100
2016-05-10 15:10:00,252,69.1,4,100
2016-05-10 15:15:00,268,68.6,4,100
2016-05-10 15:20:00,291,68.0,4,100
2016-05-10 15:25:00,243,67.9,4,100
2016-05-10 15:30:00,254,68.6,4,100
2016-05-10 15:35:00,217,69.0,4,100
2016-05-10 15:40:00,301,68.8,4,100
2016-05-10 15:45:00,269,68.9,4,100
2016-05-10 15:50:00,303,67.8,4,100
2016-05-10 15:55:00,284,68.1,4,100
2016-05-10 16:00:00,284,68.7,4,100
2016-05-10 16:05:00,298,68.8,4,100
2016-05-10 16:10:00,310,68.5,4,100
2016-05-10 16:15:00,307,68.4,4,100
2016-05-10 16:20:00,320,69.3,4,100
2016-05-10 16:25:00,333,69.0,4,100
2016-05-10 16:30:00,273,69.4,4,100
2016-05-10 16:35:00,304,69.1,4,100
2016-05-10 16:40:00,344,68.9,4,100
2016-05-10 16:45:00,350,69.8,4,100
2016-05-10 16:50:00,276,69.7,4,100
2016-05-10 16:55:00,335,69.9,4,100
2016-05-10 17:00:00,331,69.2,4,100
2016-05-10 17:05:00,327,68.8,4,100
2016-05-10 17:10:00,300,69.9,4,100
2016-05-10 17:15:00,329,68.7,4,100
2016-05-10 17:20:00,343,69.0,4,100
2016-05-10 17:25:00,309,68.6,4,100
2016-05-10 17:30:00,321,69.1,4,100
2016-05-10 17:35:00,291,69.0,4,100
2016-05-10 17:40:00,293,69.2,4,100
2016-05-10 17:45:00,317,69.0,4,100
2016-05-10 17:50:00,301,69.2,4,100
2016-05-10 17:55:00,233,69.7,4,100
2016-05-10 18:00:00,335,68.8,4,100
2016-05-10 18:05:00,331,67.9,4,100
2016-05-10 18:10:00,314,68.4,4,100
2016-05-10 18:15:00,297,68.3,4,100
2016-05-10 18:20:00,303,66.9,4,100
2016-05-10 18:25:00,285,66.9,4,100
2016-05-10 18:30:00,297,68.2,4,100
2016-05-10 18:35:00,278,69.0,4,100
2016-05-10 18:40:00,243,69.4,4,100
2016-05-10 18:45:00,241,68.7,4,100
2016-05-10 18:50:00,271,68.8,4,100
2016-05-10 18:55:00,241,69.3,4,100
2016-05-10 19:00:00,192,69.7,4,100
2016-05-10 19:05:00,207,69.8,4,100
2016-05-10 19:10:00,207,70.6,4,100
2016-05-10 19:15:00,197,70.9,4,100
2016-05-10 19:20:00,189,70.4,4,100
2016-05-10 19:25:00,187,70.1,4,100
2016-05-10 19:30:00,175,70.4,4,100
2016-05-10 19:35:00,133,68.5,4,100
2016-05-10 19:40:00,155,69.5,4,100
2016-05-10 19:45:00,164,70.1,4,100
2016-05-10 19:50:00,150,70.6,4,100
2016-05-10 19:55:00,119,69.9,4,100
2016-05-10 20:00:00,117,69.8,4,100
2016-05-10 20:05:00,146,70.1,4,100
2016-05-10 20:10:00,113,70.7,4,100
2016-05-10 20:15:00,125,70.6,4,100
2016-05-10 20:20:00,110,69.6,4,100
2016-05-10 20:25:00,116,69.9,4,100
2016-05-10 20:30:00,106,70.0,4,100
2016-05-10 20:35:00,118,68.4,4,100
2016-05-10 20:40:00,100,69.9,4,100
2016-05-10 20:45:00,92,69.3,4,100
2016-05-10 20:50:00,96,69.2,4,100
2016-05-10 20:55:00,91,69.4,4,100
2016-05-10 21:00:00,100,68.8,4,100
2016-05-10 21:05:00,87,70.0,4,100
2016-05-10 21:10:00,76,70.6,4,100
2016-05-10 21:15:00,80,69.5,4,100
2016-05-10 21:20:00,97,70.1,4,100
2016-05-10 21:25:00,83,70.5,4,100
2016-05-10 21:30:00,75,69.6,4,100
2016-05-10 21:35:00,61,68.5,4,100
2016-05-10 21:40:00,83,69.5,4,100
2016-05-10 21:45:00,70,69.1,4,100
2016-05-10 21:50:00,71,70.1,4,100
2016-05-10 21:55:00,71,69.4,4,100
2016-05-10 22:00:00,54,68.9,4,100
2016-05-10 22:05:00,64,70.3,4,100
2016-05-10 22:10:00,64,70.3,4,100
2016-05-10 22:15:00,73,70.5,4,100
2016-05-10 22:20:00,62,70.0,4,100
2016-05-10 22:25:00,73,69.1,4,100
2016-05-10 22:30:00,56,70.3,4,100
2016-05-10 22:35:00,52,69.7,4,100
2016-05-10 22:40:00,47,69.3,4,100
2016-05-10 22:45:00,34,69.3,4,100
2016-05-10 22:50:00,43,68.9,4,100
2016-05-10 22:55:00,30,69.0,4,100
2016-05-10 23:00:00,29,68.7,4,100
2016-05-10 23:05:00,30,68.4,4,100
2016-05-10 23:10:00,30,70.4,4,100
2016-05-10 23:15:00,27,69.1,4,100
2016-05-10 23:20:00,22,69.5,4,100
2016-05-10 23:25:00,30,67.9,4,100
2016-05-10 23:30:00,22,69.6,4,100
2016-05-10 23:35:00,24,69.6,4,100
2016-05-10 23:40:00,27,69.6,4,100
2016-05-10 23:45:00,26,70.0,4,100
2016-05-10 23:50:00,24,69.3,4,100
2016-05-10 23:55:00,19,68.0,4,100
2016-05-11 00:00:00,17,68.4,4,100
2016-05-11 00:05:00,20,68.3,4,100
2016-05-11 00:10:00,13,67.0,4,100
2016-05-11 00:15:00,20,71.8,4,100
2016-05-11 00:20:00,22,71.1,4,100
2016-05-11 00:25:00,11,71.9,4,100
2016-05-11 00:30:00,12,70.3,4,100
2016-05-11 00:35:00,11,71.0,4,100
2016-05-11 00:40:00,7,64.8,4,100
2016-05-11 00:45:00,9,67.3,4,100
2016-05-11 00:50:00,15,69.8,4,100
2016-05-11 00:55:00,11,72.7,4,100
2016-05-11 01:00:00,8,71.1,4,100
2016-05-11 01:05:00,4,66.9,4,100
2016-05-11 01:10:00,18,72.9,4,100
2016-05-11 01:15:00,6,64.3,4,100
2016-05-11 01:20:00,6,70.5,4,100
2016-05-11 01:25:00,5,69.3,4,100
2016-05-11 01:30:00,9,68.2,4,100
2016-05-11 01:35:00,8,71.1,4,100
2016-05-11 01:40:00,8,71.6,4,100
2016-05-11 01:45:00,2,65.2,4,100
2016-05-11 01:50:00,4,71.3,4,100
2016-05-11 01:55:00,10,68.6,4,100
2016-05-11 02:00:00,4,68.4,4,100
2016-05-11 02:05:00,3,65.9,4,100
2016-05-11 02:10:00,3,66.0,4,100
2016-05-11 02:15:00,5,72.9,4,100
2016-05-11 02:20:00,6,66.2,4,100
2016-05-11 02:25:00,7,66.5,4,100
2016-05-11 02:30:00,4,69.8,4,100
2016-05-11 02:35:00,5,66.4,4,100
2016-05-11 02:40:00,4,65.0,4,100
2016-05-11 02:45:00,5,70.1,4,100
2016-05-11 02:50:00,6,68.6,4,100
2016-05-11 02:55:00,6,66.3,4,100
2016-05-11 03:00:00,7,68.1,4,100
2016-05-11 03:05:00,14,74.4,4,100
2016-05-11 03:10:00,5,67.1,4,100
2016-05-11 03:15:00,3,68.5,4,100
2016-05-11 03:20:00,5,69.2,4,100
2016-05-11 03:25:00,2,68.7,4,100
2016-05-11 03:30:00,7,70.2,4,100
2016-05-11 03:35:00,10,70.6,4,100
2016-05-11 03:40:00,12,67.9,4,100
2016-05-11 03:45:00,33,73.1,4,100
2016-05-11 03:50:00,12,69.2,4,100
2016-05-11 03:55:00,10,68.3,4,100
2016-05-11 04:00:00,12,69.3,4,100
2016-05-11 04:05:00,13,69.4,4,100
2016-05-11 04:10:00,17,68.2,4,100
2016-05-11 04:15:00,13,69.7,4,100
2016-05-11 04:20:00,23,70.4,4,100
2016-05-11 04:25:00,41,71.3,4,100
2016-05-11 04:30:00,42,73.2,4,100
2016-05-11 04:35:00,34,69.1,4,100
2016-05-11 04:40:00,31,68.9,4,100
2016-05-11 04:45:00,40,70.3,4,100
2016-05-11 04:50:00,50,69.7,4,100
2016-05-11 04:55:00,48,69.1,4,100
2016-05-11 05:00:00,42,67.8,4,100
2016-05-11 05:05:00,48,69.9,4,100
2016-05-11 05:10:00,56,69.6,4,100
2016-05-11 05:15:00,70,70.1,4,100
2016-05-11 05:20:00,87,69.8,4,100
2016-05-11 05:25:00,111,69.6,4,100
2016-05-11 05:30:00,119,70.0,4,100
2016-05-11 05:35:00,148,70.1,4,100
2016-05-11 05:40:00,186,70.8,4,100
2016-05-11 05:45:00,180,70.8,4,100
2016-05-11 05:50:00,169,69.4,4,100
2016-05-11 05:55:00,186,69.6,4,100
2016-05-11 06:00:00,191,68.9,4,100
2016-05-11 06:05:00,205,69.6,4,100
2016-05-11 06:10:00,225,70.1,4,100
2016-05-11 06:15:00,260,70.1,4,100
2016-05-11 06:20:00,288,70.0,4,100
2016-05-11 06:25:00,341,69.9,4,100
2016-05-11 06:30:00,360,69.2,4,100
2016-05-11 06:35:00,306,69.4,4,100
2016-05-11 06:40:00,330,68.4,4,100
2016-05-11 06:45:00,388,68.2,4,100
2016-05-11 06:50:00,414,67.0,4,100
2016-05-11 06:55:00,389,67.2,4,100
2016-05-11 07:00:00,392,64.6,4,100
2016-05-11 07:05:00,434,63.3,4,100
2016-05-11 07:10:00,460,60.9,4,100
2016-05-11 07:15:00,489,59.4,4,100
2016-05-11 07:20:00,511,59.1,4,100
2016-05-11 07:25:00,469,57.6,4,100
2016-05-11 07:30:00,522,56.4,4,100
2016-05-11 07:35:00,542,49.8,4,100
2016-05-11 07:40:00,519,46.2,4,100
2016-05-11 07:45:00,461,37.0,4,100
2016-05-11 07:50:00,511,35.0,4,100
2016-05-11 07:55:00,517,37.0,4,100
2016-05-11 08:00:00,501,35.5,4,100
2016-05-11 08:05:00,491,34.2,4,100
2016-05-11 08:10:00,515,38.2,4,100
2016-05-11 08:15:00,506,39.2,4,100
2016-05-11 08:20:00,508,35.5,4,100
2016-05-11 08:25:00,465,34.1,4,100
2016-05-11 08:30:00,484,33.6,4,100
2016-05-11 08:35:00,509,32.5,4,100
2016-05-11 08:40:00,488,33.4,4,100
2016-05-11 08:45:00,461,30.3,4,100
2016-05-11 08:50:00,457,30.1,4,100
2016-05-11 08:55:00,503,31.8,4,100
2016-05-11 09:00:00,505,38.4,4,100
2016-05-11 09:05:00,473,46.3,4,100
2016-05-11 09:10:00,416,53.3,4,100
2016-05-11 09:15:00,396,58.4,4,100
2016-05-11 09:20:00,398,60.9,4,100
2016-05-11 09:25:00,405,62.4,4,100
2016-05-11 09:30:00,424,63.2,4,100
2016-05-11 09:35:00,434,63.6,4,100
2016-05-11 09:40:00,440,64.2,4,100
2016-05-11 09:45:00,410,64.9,4,100
2016-05-11 09:50:00,405,64.6,4,100
2016-05-11 09:55:00,363,65.1,4,100
2016-05-11 10:00:00,336,66.1,4,100
2016-05-11 10:05:00,341,66.7,4,100
2016-05-11 10:10:00,317,66.9,4,100
2016-05-11 10:15:00,325,67.8,4,100
2016-05-11 10:20:00,276,68.3,4,100
2016-05-11 10:25:00,284,69.1,4,100
2016-05-11 10:30:00,256,68.8,4,100
